spotify_id,album_name,artist_name,track_name,duration_ms,key,mode,tempo,time_signature,popularity,loudness,instrumentalness,acousticness,speechiness,liveness,danceability,energy,valence
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Touch-Tone Telephone,282732,0,0,160.147,4,60,-8.577,0.0012,0.196,0.0535,0.181,0.625,0.71,0.573
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Cabinet Man,262675,10,1,171.988,4,60,-7.929,0.017,0.0519,0.057,0.137,0.725,0.497,0.954
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,No Eyed Girl,260168,10,1,104.095,4,60,-11.224,0,0.302,0.0263,0.288,0.654,0.277,0.423
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,When He Died,273628,10,1,94.033,4,60,-8.833,0.0121,0.107,0.0421,0.361,0.704,0.643,0.571
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Sweet Bod,250726,7,0,110.003,4,60,-6.41,0.00394,0.0067,0.0352,0.338,0.81,0.532,0.96
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Eighth Wonder,282126,2,0,139.984,4,60,-8.143,0.398,0.00329,0.0328,0.144,0.488,0.68,0.64
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Ancient Aliens,256144,6,0,178.94,3,60,-7.941,0.0698,0.0198,0.0665,0.225,0.45,0.796,0.282
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Soft Fuzzy Man,174462,7,1,144.985,4,60,-6.403,0.00386,0.000273,0.034,0.178,0.626,0.889,0.949
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,As Your Father I Expressly Forbid It,173123,1,1,154.978,4,60,-6.809,0.027,1.98e-05,0.0392,0.387,0.579,0.688,0.923
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,I Earn My Life,190773,0,1,73.022,4,60,-6.714,6.5e-05,0.184,0.0846,0.145,0.705,0.824,0.857
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Reaganomics,211914,7,0,134.941,3,60,-7.413,7.31e-05,0.00797,0.0405,0.105,0.587,0.679,0.873
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Man-Made Object,217808,9,0,124.998,4,60,-7.466,0.0127,0.00517,0.037,0.145,0.595,0.76,0.467
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Spiral of Ants,360715,10,1,177.997,4,60,-8.287,0.0285,0.00202,0.0362,0.0954,0.493,0.565,0.324
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Angelfire (Bonus Track),220599,0,0,149.976,4,60,-8.389,0.899,0.00408,0.0515,0.134,0.456,0.996,0.812
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Angry People (Bonus Tracks),294015,1,1,170.022,4,60,-7.11,0.00534,0.00222,0.0677,0.0445,0.475,0.857,0.456
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Cabinet Man (Demo) (Bonus Track),161390,4,0,80.014,4,60,-10.302,0.77,0.123,0.0361,0.0764,0.805,0.708,0.96
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Cat Hacks (Bonus Track),186773,7,1,104.991,4,60,-10.204,0.885,0.0111,0.0427,0.125,0.778,0.829,0.304
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Crisis Actors (Bonus Track),287592,7,1,167.973,4,60,-6.992,0.665,0.00221,0.0564,0.11,0.63,0.811,0.548
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Geocities (Bonus Track),205424,8,1,144.991,4,60,-10.859,0.401,0.00727,0.0558,0.194,0.652,0.706,0.917
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Gravitron (Bonus Track),53032,0,0,95.041,1,60,-9.112,0.51,0.0181,0.031,0.0832,0.747,0.409,0.512
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Kubrick and the Beast (Bonus Track),163731,0,1,90.008,4,60,-6.281,0.905,0.000258,0.0279,0.255,0.492,0.892,0.719
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Moon's Request (Bonus Track),140790,9,1,136.041,4,60,-10.179,0.0027,0.00961,0.0371,0.36,0.685,0.766,0.871
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Pizza Heroes (Bonus Track),90552,0,1,111.013,4,60,-7.029,7.91e-05,0.00212,0.0556,0.101,0.686,0.79,0.628
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Redesign Your Logo (Bonus Track),260532,2,1,129.044,4,60,-8.985,0.758,0.0898,0.0311,0.0656,0.705,0.721,0.961
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,Sweet Bod (Bonus Track),253615,3,1,145.034,4,60,-8.497,0.0391,0.00297,0.0371,0.0676,0.713,0.68,0.369
4ocal2JegUDVQdP6KN1roI,Spirit Phone,Lemon Demon,You're at the Party (Bonus Track),320954,0,1,156.084,4,60,-5.185,0.00691,0.00352,0.0377,0.125,0.507,0.847,0.749
0djZBLLoZgWveXvSGQ6AHI,Too High To Riot,Bas,Too High To Riot,162987,10,1,83.597,3,56,-6.144,0,0.486,0.393,0.165,0.591,0.758,0.426
0djZBLLoZgWveXvSGQ6AHI,Too High To Riot,Bas,Methylone,162853,5,0,144.042,4,56,-6.387,0,0.0316,0.215,0.145,0.76,0.627,0.189
0djZBLLoZgWveXvSGQ6AHI,Too High To Riot,Bas,Dopamine,216240,11,1,119.926,4,56,-8.105,0,0.43,0.354,0.136,0.762,0.505,0.204
0djZBLLoZgWveXvSGQ6AHI,Too High To Riot,Bas,Housewives,210747,8,1,179.891,3,56,-6.758,4.26e-05,0.0428,0.196,0.136,0.711,0.617,0.379
0djZBLLoZgWveXvSGQ6AHI,Too High To Riot,Bas,Miles And Miles,99453,5,0,108.658,4,56,-19.519,0.653,0.85,0.0399,0.21,0.241,0.228,0.252
0djZBLLoZgWveXvSGQ6AHI,Too High To Riot,Bas,Live For,162387,1,0,169.84,4,56,-9.74,8.04e-06,0.791,0.57,0.248,0.537,0.671,0.3
0djZBLLoZgWveXvSGQ6AHI,Too High To Riot,Bas,Clouds Never Get Old,188933,5,0,136.393,5,56,-5.412,0,0.102,0.308,0.394,0.643,0.557,0.327
0djZBLLoZgWveXvSGQ6AHI,Too High To Riot,Bas,Matches,224320,6,0,101.789,4,56,-8.624,0,0.738,0.265,0.191,0.659,0.546,0.36
0djZBLLoZgWveXvSGQ6AHI,Too High To Riot,Bas,Night Job,194227,7,1,119.883,4,56,-7.002,0,0.0611,0.343,0.111,0.812,0.623,0.199
0djZBLLoZgWveXvSGQ6AHI,Too High To Riot,Bas,Ricochet,196053,10,0,120.207,4,56,-14.037,0.000447,0.712,0.0646,0.111,0.546,0.278,0.217
0djZBLLoZgWveXvSGQ6AHI,Too High To Riot,Bas,Penthouse,241507,10,0,120.016,4,56,-9.272,0,0.687,0.169,0.0643,0.829,0.552,0.363
0djZBLLoZgWveXvSGQ6AHI,Too High To Riot,Bas,Black Owned Business,161893,1,1,78.071,4,56,-6.841,1.37e-06,0.0352,0.256,0.221,0.616,0.566,0.293
68ahiHoFwy2gf0I1LW7Z14,Värähtelijä,Oranssi Pazuzu,Saturaatio,717507,11,1,93.072,4,25,-5.422,0.719,3.97e-05,0.0551,0.111,0.143,0.856,0.0385
68ahiHoFwy2gf0I1LW7Z14,Värähtelijä,Oranssi Pazuzu,Lahja,337867,8,1,117.114,1,25,-10.717,0.901,0.0651,0.0882,0.0962,0.566,0.717,0.261
68ahiHoFwy2gf0I1LW7Z14,Värähtelijä,Oranssi Pazuzu,Värähtelijä,478613,10,1,109.635,4,25,-10.63,0.899,0.0847,0.0277,0.117,0.528,0.549,0.0645
68ahiHoFwy2gf0I1LW7Z14,Värähtelijä,Oranssi Pazuzu,Hypnotisoitu Viharukous,330120,10,0,131.905,4,25,-3.375,0.602,1.26e-05,0.0897,0.107,0.159,0.971,0.155
68ahiHoFwy2gf0I1LW7Z14,Värähtelijä,Oranssi Pazuzu,Vasemman Käden Hierarkia,1058640,1,1,145.465,4,25,-6.493,0.81,0.000695,0.0852,0.112,0.131,0.816,0.0662
68ahiHoFwy2gf0I1LW7Z14,Värähtelijä,Oranssi Pazuzu,Havuluu,591107,11,1,129.485,4,25,-4.818,0.733,4.96e-06,0.0524,0.175,0.187,0.704,0.104
68ahiHoFwy2gf0I1LW7Z14,Värähtelijä,Oranssi Pazuzu,Valveavaruus,637813,6,0,113.638,4,25,-8.603,0.9,0.000661,0.04,0.128,0.236,0.662,0.131
4Qohh8LwXoV7ucmjCU4MYL,3001: A Laced Odyssey,Flatbush Zombies,The Odyssey,363360,3,0,139.914,4,61,-11.063,3.2e-05,0.0404,0.377,0.117,0.654,0.64,0.655
4Qohh8LwXoV7ucmjCU4MYL,3001: A Laced Odyssey,Flatbush Zombies,Bounce,241520,5,0,110.007,4,61,-8.4,0,0.0113,0.313,0.109,0.628,0.618,0.362
4Qohh8LwXoV7ucmjCU4MYL,3001: A Laced Odyssey,Flatbush Zombies,R.I.P.C.D.,245280,2,1,157.164,4,61,-8.938,0,0.0428,0.58,0.142,0.549,0.73,0.654
4Qohh8LwXoV7ucmjCU4MYL,3001: A Laced Odyssey,Flatbush Zombies,A Spike Lee Joint (feat. Anthony Flammia),255213,6,1,105.639,4,61,-12.335,0.000214,0.139,0.211,0.657,0.785,0.511,0.484
4Qohh8LwXoV7ucmjCU4MYL,3001: A Laced Odyssey,Flatbush Zombies,Fly Away,149747,1,1,89.99,4,61,-13.872,0.156,0.0399,0.0397,0.108,0.707,0.256,0.0652
4Qohh8LwXoV7ucmjCU4MYL,3001: A Laced Odyssey,Flatbush Zombies,Ascension,301027,6,1,59.672,4,61,-12.224,5.25e-05,0.43,0.0746,0.105,0.37,0.534,0.217
4Qohh8LwXoV7ucmjCU4MYL,3001: A Laced Odyssey,Flatbush Zombies,Smoke Break (Interlude),124493,5,0,99.974,4,61,-15.954,3.79e-06,0.673,0.247,0.109,0.709,0.324,0.118
4Qohh8LwXoV7ucmjCU4MYL,3001: A Laced Odyssey,Flatbush Zombies,Trade-Off,249360,2,1,140.045,4,61,-9.161,0,0.0353,0.363,0.16,0.859,0.445,0.147
4Qohh8LwXoV7ucmjCU4MYL,3001: A Laced Odyssey,Flatbush Zombies,Good Grief (feat. Diamante),271267,1,1,135.151,4,61,-9.999,0.000515,0.109,0.06,0.0947,0.734,0.389,0.398
4Qohh8LwXoV7ucmjCU4MYL,3001: A Laced Odyssey,Flatbush Zombies,"New Phone, Who Dis?",331347,11,1,122.448,4,61,-11.312,6.34e-06,0.278,0.285,0.129,0.843,0.506,0.441
4Qohh8LwXoV7ucmjCU4MYL,3001: A Laced Odyssey,Flatbush Zombies,This Is It,343347,2,1,139.935,4,61,-10.474,0,0.136,0.325,0.174,0.594,0.416,0.405
4Qohh8LwXoV7ucmjCU4MYL,3001: A Laced Odyssey,Flatbush Zombies,Your Favorite Rap Song,779560,1,1,78.403,4,61,-10.245,5.75e-05,0.898,0.454,0.102,0.483,0.615,0.547
42fyKPanos0Q3woi848ktg,Imperial,Denzel Curry,ULT,247055,1,1,130.071,4,61,-5.337,0,0.113,0.24,0.202,0.772,0.786,0.233
42fyKPanos0Q3woi848ktg,Imperial,Denzel Curry,Gook,166624,1,0,150.021,4,61,-4.964,1.69e-06,0.161,0.101,0.139,0.668,0.805,0.31
42fyKPanos0Q3woi848ktg,Imperial,Denzel Curry,Sick & Tired,242498,8,0,145.021,4,61,-6.417,0,0.254,0.326,0.355,0.59,0.781,0.429
42fyKPanos0Q3woi848ktg,Imperial,Denzel Curry,Knotty Head,268219,2,1,157.956,4,61,-3.44,2.18e-06,0.24,0.173,0.0709,0.69,0.859,0.348
42fyKPanos0Q3woi848ktg,Imperial,Denzel Curry,Me Now,279137,8,0,140.072,4,61,-5.71,0,0.103,0.163,0.242,0.726,0.619,0.485
42fyKPanos0Q3woi848ktg,Imperial,Denzel Curry,Story: No Title,168883,1,1,103.978,4,61,-6.397,0,0.236,0.142,0.0999,0.756,0.746,0.0793
42fyKPanos0Q3woi848ktg,Imperial,Denzel Curry,This Life,207214,3,0,152.043,4,61,-6.74,0,0.517,0.0617,0.12,0.724,0.843,0.811
42fyKPanos0Q3woi848ktg,Imperial,Denzel Curry,Zenith,242890,3,0,91.715,4,61,-5.276,0,0.0871,0.0966,0.154,0.594,0.705,0.21
42fyKPanos0Q3woi848ktg,Imperial,Denzel Curry,Good Night,236106,11,0,113.971,4,61,-3.387,6.43e-05,0.00349,0.192,0.108,0.771,0.821,0.507
42fyKPanos0Q3woi848ktg,Imperial,Denzel Curry,If Tomorrow's Not Here,335464,4,0,106.013,4,61,-5.659,0,0.203,0.121,0.329,0.659,0.797,0.727
1pyIYnwE5fvCUOofffwZm0,Post Pop Depression,Iggy Pop,Break Into Your Heart,234560,2,0,96.361,4,38,-6.871,0.28,0.782,0.03,0.22,0.409,0.576,0.215
1pyIYnwE5fvCUOofffwZm0,Post Pop Depression,Iggy Pop,Gardenia,254120,11,1,95.945,4,38,-5.916,0.0218,0.25,0.0564,0.452,0.491,0.798,0.834
1pyIYnwE5fvCUOofffwZm0,Post Pop Depression,Iggy Pop,American Valhalla,278587,0,1,109.83,4,38,-7.316,0.463,0.432,0.0647,0.151,0.693,0.579,0.814
1pyIYnwE5fvCUOofffwZm0,Post Pop Depression,Iggy Pop,In The Lobby,254973,0,1,112.213,4,38,-5.735,0.0983,0.0411,0.0303,0.285,0.515,0.663,0.7
1pyIYnwE5fvCUOofffwZm0,Post Pop Depression,Iggy Pop,Sunday,366893,4,0,112.328,4,38,-7.906,0.734,0.129,0.0336,0.14,0.544,0.587,0.656
1pyIYnwE5fvCUOofffwZm0,Post Pop Depression,Iggy Pop,Vulture,195707,9,0,114.684,4,38,-8.429,0.39,0.407,0.05,0.465,0.559,0.4,0.456
1pyIYnwE5fvCUOofffwZm0,Post Pop Depression,Iggy Pop,German Days,287573,11,0,148.34,3,38,-6.899,0.711,0.00869,0.0805,0.0806,0.284,0.635,0.434
1pyIYnwE5fvCUOofffwZm0,Post Pop Depression,Iggy Pop,Chocolate Drops,238400,9,0,97.414,4,38,-7.319,0.027,0.267,0.0247,0.103,0.676,0.649,0.843
1pyIYnwE5fvCUOofffwZm0,Post Pop Depression,Iggy Pop,Paraguay,385267,11,0,116.238,4,38,-6.664,0.00441,0.145,0.0725,0.153,0.442,0.572,0.511
4qv5FxVbJgGyHJZKt2u0qv,Feelin Kinda Free,The Drones,Private Execution,430893,0,1,107.156,4,33,-9.152,0.00771,0.000489,0.0433,0.355,0.551,0.693,0.289
4qv5FxVbJgGyHJZKt2u0qv,Feelin Kinda Free,The Drones,Taman Shud,207293,11,0,151.988,4,33,-9.697,0,0.322,0.14,0.215,0.699,0.696,0.962
4qv5FxVbJgGyHJZKt2u0qv,Feelin Kinda Free,The Drones,Then They Came For Me,258227,7,1,102.684,4,33,-9.877,0,0.00866,0.0345,0.175,0.355,0.367,0.168
4qv5FxVbJgGyHJZKt2u0qv,Feelin Kinda Free,The Drones,To Think That I Once Loved You,374080,0,1,117.143,3,33,-8.73,3.12e-06,0.439,0.0334,0.0674,0.336,0.321,0.0857
4qv5FxVbJgGyHJZKt2u0qv,Feelin Kinda Free,The Drones,Tailwind,332120,1,0,82.288,4,33,-16.696,0.0598,0.507,0.0434,0.0877,0.492,0.189,0.0705
4qv5FxVbJgGyHJZKt2u0qv,Feelin Kinda Free,The Drones,Boredom,202533,5,0,99.976,4,33,-9.808,0,0.0399,0.105,0.137,0.738,0.801,0.65
4qv5FxVbJgGyHJZKt2u0qv,Feelin Kinda Free,The Drones,Sometimes,235880,8,0,118.249,3,33,-12.7,0.00129,0.772,0.0458,0.266,0.477,0.266,0.145
4qv5FxVbJgGyHJZKt2u0qv,Feelin Kinda Free,The Drones,Shut Down SETI,361333,6,0,136.99,4,33,-10.061,3.92e-06,0.0599,0.0554,0.126,0.321,0.461,0.128
0zIjHYbzEbHSCyB1iQL3Vn,Aa,Baauer,Church,104013,4,0,101.001,1,41,-14.736,0.898,0.374,0.0445,0.385,0.231,0.417,0.0847
0zIjHYbzEbHSCyB1iQL3Vn,Aa,Baauer,GoGo!,194000,0,1,75.0,4,41,-5.978,0.489,0.00536,0.353,0.268,0.332,0.977,0.36
0zIjHYbzEbHSCyB1iQL3Vn,Aa,Baauer,Body,212413,7,0,136.033,4,41,-9.987,0.271,0.188,0.11,0.0975,0.646,0.563,0.28
0zIjHYbzEbHSCyB1iQL3Vn,Aa,Baauer,Pinku,133027,7,0,100.016,4,41,-11.69,0.514,0.00599,0.188,0.135,0.606,0.616,0.296
0zIjHYbzEbHSCyB1iQL3Vn,Aa,Baauer,Sow,183507,11,1,84.015,4,41,-6.473,0.00269,0.131,0.371,0.451,0.753,0.8,0.606
0zIjHYbzEbHSCyB1iQL3Vn,Aa,Baauer,Day Ones,171000,1,1,97.804,5,41,-5.848,0,0.166,0.739,0.222,0.462,0.951,0.435
0zIjHYbzEbHSCyB1iQL3Vn,Aa,Baauer,Good & Bad,69600,7,1,115.709,5,41,-12.223,0.836,0.526,0.056,0.858,0.353,0.482,0.349
0zIjHYbzEbHSCyB1iQL3Vn,Aa,Baauer,Way From Me,230987,9,0,82.806,4,41,-12.649,0.0636,0.713,0.373,0.518,0.457,0.4,0.242
0zIjHYbzEbHSCyB1iQL3Vn,Aa,Baauer,Temple,185040,0,1,100.028,4,41,-7.783,0.00566,0.244,0.0896,0.539,0.701,0.807,0.113
0zIjHYbzEbHSCyB1iQL3Vn,Aa,Baauer,Make it Bang,200107,11,0,130.036,4,41,-7.621,0.113,0.0733,0.181,0.12,0.78,0.796,0.355
0zIjHYbzEbHSCyB1iQL3Vn,Aa,Baauer,Kung Fu,159573,10,0,74.939,4,41,-5.77,0,0.0167,0.0937,0.317,0.569,0.758,0.569
0zIjHYbzEbHSCyB1iQL3Vn,Aa,Baauer,Church Reprise,93960,4,0,63.22,4,41,-11.595,0.0135,0.0127,0.0398,0.574,0.143,0.424,0.0399
0zIjHYbzEbHSCyB1iQL3Vn,Aa,Baauer,Aa,75240,0,0,127.957,4,41,-12.832,0.204,0.00471,0.378,0.0732,0.795,0.479,0.64
2PZbGLCc2fKUrC507I0tQP,One Day You Will Ache Like I Ache,The Body,One Day You Will Ache Like I Ache,249613,1,1,80.76,4,18,-8.105,0.373,9.76e-05,0.0819,0.362,0.148,0.55,0.0882
2PZbGLCc2fKUrC507I0tQP,One Day You Will Ache Like I Ache,The Body,Fleshworks,175427,6,0,159.456,4,18,-9.867,0.818,0.0387,0.124,0.441,0.23,0.734,0.248
2PZbGLCc2fKUrC507I0tQP,One Day You Will Ache Like I Ache,The Body,The Butcher,339707,4,1,128.457,3,18,-9.399,0.611,7.07e-05,0.0381,0.133,0.186,0.362,0.0603
2PZbGLCc2fKUrC507I0tQP,One Day You Will Ache Like I Ache,The Body,Gehorwilt,190307,8,1,114.866,4,18,-6.157,0.941,1.04e-05,0.0731,0.105,0.355,0.906,0.314
2PZbGLCc2fKUrC507I0tQP,One Day You Will Ache Like I Ache,The Body,World of Hope and No Pain,40000,10,0,120.903,3,18,-7.035,0.907,0.000129,0.298,0.302,0.302,0.721,0.0362
2PZbGLCc2fKUrC507I0tQP,One Day You Will Ache Like I Ache,The Body,Himmel Und Hölle,355547,7,0,83.533,3,18,-6.638,0.709,1.64e-06,0.126,0.0931,0.0773,0.875,0.0324
2PZbGLCc2fKUrC507I0tQP,One Day You Will Ache Like I Ache,The Body,Bottled Urn,253120,5,1,101.075,4,18,-6.459,0.899,3.01e-06,0.0344,0.0816,0.455,0.517,0.191
2PZbGLCc2fKUrC507I0tQP,One Day You Will Ache Like I Ache,The Body,The Little Death,300693,0,1,179.836,4,18,-6.165,0.194,1.22e-05,0.127,0.264,0.0717,0.781,0.0385
2PZbGLCc2fKUrC507I0tQP,One Day You Will Ache Like I Ache,The Body,Cain,390973,11,0,130.137,4,18,-6.615,0.0398,0.000172,0.0873,0.133,0.373,0.841,0.038
2PZbGLCc2fKUrC507I0tQP,One Day You Will Ache Like I Ache,The Body,Abel,287507,5,0,143.531,1,18,-15.97,2.73e-05,0.283,0.653,0.118,0.516,0.0951,0.175
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,Hail,211453,7,1,125.873,4,53,-6.145,4.57e-06,0.00434,0.53,0.0583,0.437,0.919,0.484
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,T-shirt Weather In The Manor,316467,0,1,126.844,5,53,-6.387,2.28e-06,0.196,0.271,0.116,0.52,0.786,0.392
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,New Banger,290467,7,1,140.32,4,53,-6.335,0,0.0313,0.358,0.111,0.524,0.774,0.59
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,3 Wheel-ups (feat. Wiley & Giggs),278227,6,1,139.871,4,53,-5.201,0.00117,0.00298,0.34,0.0679,0.545,0.904,0.674
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,This Is England,218427,8,1,94.737,4,53,-4.643,8.41e-05,0.229,0.349,0.301,0.431,0.87,0.709
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,Little Sis,205520,10,1,110.244,4,53,-7.081,0.000338,0.361,0.0833,0.123,0.608,0.67,0.431
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,A Roadman's Hymn,270200,4,1,120.884,5,53,-8.646,0.0281,0.498,0.168,0.448,0.441,0.613,0.356
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,Drinking In The West End,228827,4,0,59.123,3,53,-4.925,0.00109,0.164,0.227,0.053,0.606,0.782,0.647
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,Deep Blues (feat. Damon Albarn),187480,8,1,156.519,4,53,-8.445,0.00103,0.344,0.0819,0.179,0.529,0.804,0.825
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,Endz,238560,8,1,97.311,4,53,-5.865,0.00344,0.231,0.355,0.137,0.593,0.771,0.346
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,Strangers,216000,9,1,82.652,4,53,-8.81,0.00688,0.262,0.202,0.334,0.452,0.68,0.86
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,Seashells In The East,207773,6,0,116.626,4,53,-8.178,0.000151,0.0434,0.195,0.0777,0.518,0.782,0.605
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,My Sound,377560,10,0,128.102,5,53,-7.334,0.00219,0.104,0.4,0.0833,0.47,0.693,0.445
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,GarageSkankFREESTYLE - Bonus Track,283507,3,0,178.557,5,53,-5.044,0.00992,0.00172,0.393,0.495,0.343,0.885,0.647
5AF0uxDdW2IKi3r8jqVgmq,Made In The Manor,Kano,Flow Of The Year (feat. Jme) - Bonus Track,214253,3,0,90.215,5,53,-6.057,0,0.156,0.368,0.0895,0.629,0.76,0.773
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,MiNd Of MiNdd (Intro),57320,11,0,110.04,4,74,-8.807,0.0105,0.798,0.0309,0.206,0.581,0.32,0.332
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,PILLOWTALK,202747,11,1,124.944,4,74,-4.275,0,0.117,0.0456,0.0939,0.584,0.7,0.438
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,iT's YoU,226653,5,1,124.92,4,74,-10.743,0.0151,0.815,0.0357,0.108,0.611,0.319,0.176
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,BeFoUr,208920,4,0,102.005,4,74,-7.981,0.012,0.242,0.0318,0.122,0.679,0.629,0.186
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,sHe,189960,8,1,91.245,4,74,-7.349,0,0.0461,0.0765,0.117,0.555,0.532,0.668
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,dRuNk,205787,8,1,119.827,4,74,-8.451,9.9e-06,0.509,0.12,0.107,0.643,0.597,0.375
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,INTERMISSION: fLoWer,104240,9,1,118.445,4,74,-18.356,0.0712,0.934,0.0332,0.11,0.364,0.161,0.21
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,rEaR vIeW,201293,9,0,95.988,4,74,-5.354,1.4e-05,0.611,0.0327,0.108,0.719,0.614,0.69
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,wRoNg (feat. Kehlani),212747,7,0,99.968,4,74,-8.642,1.06e-06,0.395,0.0362,0.265,0.614,0.475,0.422
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,fOoL fOr YoU,202213,7,1,77.903,4,74,-7.208,0,0.281,0.0256,0.0976,0.52,0.513,0.17
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,BoRdErSz,239200,7,1,91.008,4,74,-9.048,0.0319,0.377,0.134,0.0984,0.627,0.442,0.328
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,tRuTh,245253,0,1,85.203,4,74,-12.537,0.000834,0.833,0.0994,0.0935,0.479,0.425,0.162
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,lUcOzAdE,252640,7,1,100.008,4,74,-8.234,0,0.0792,0.0487,0.126,0.822,0.534,0.514
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,TiO,178693,1,0,97.654,4,74,-5.264,0,0.0481,0.0434,0.228,0.618,0.645,0.221
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,BLUE,224320,0,1,184.171,5,74,-13.235,0.000298,0.925,0.0335,0.1,0.222,0.184,0.156
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,BRIGHT,176333,5,0,118.161,4,74,-9.06,0.00278,0.233,0.102,0.0977,0.504,0.458,0.416
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,LIKE I WOULD,192133,10,0,112.827,4,74,-5.732,0,0.0247,0.114,0.26,0.565,0.832,0.233
5amj9zNeZ3B2EdpBgXrOZ0,Mind Of Mine (Deluxe Edition),ZAYN,SHE DON'T LOVE ME,255040,1,0,102.028,4,74,-8.229,0,0.117,0.0278,0.0888,0.677,0.396,0.242
1iRr9SxJtbenO0gygNltV7,IV,Black Mountain,Mothers of the Sun,514290,10,1,140.533,4,41,-8.969,0.396,0.203,0.0283,0.0978,0.283,0.367,0.0674
1iRr9SxJtbenO0gygNltV7,IV,Black Mountain,Florian Saucer Attack,203699,6,0,157.567,4,41,-6.225,0.57,0.000109,0.0353,0.111,0.31,0.798,0.647
1iRr9SxJtbenO0gygNltV7,IV,Black Mountain,Defector,242085,7,1,79.862,4,41,-8.631,0.251,0.163,0.0425,0.117,0.414,0.737,0.433
